User_ID,Product_ID,Product_Category,Purchase,Age,Gender,Mood,Weather,Time_of_Day,Day_of_Week,Is_Weekend,Previous_Week_Spending
U1004,P104,Home,1851,18-25,M,Anxious,Windy,Afternoon,Sunday,1,17394.0
U1004,P101,Electronics,1039,18-25,F,Anxious,Cloudy,Afternoon,Sunday,1,14619.0
U1004,P105,Electronics,3320,36-45,F,Bored,Stormy,Evening,Tuesday,0,13929.0
U1004,P105,Clothing,455,36-45,F,Happy,Windy,Afternoon,Sunday,1,16025.0
U1004,P102,Home,334,36-45,F,Neutral,Cloudy,Night,Saturday,1,15002.0
U1004,P104,Electronics,3848,46-50,M,Bored,Rainy,Evening,Saturday,1,12448.0
U1004,P101,Electronics,1915,18-25,M,Sad,Cloudy,Night,Tuesday,0,14118.0
U1004,P101,Clothing,2258,46-50,F,Neutral,Sunny,Morning,Sunday,1,12762.0
U1004,P101,Home,2164,26-35,F,Happy,Stormy,Morning,Tuesday,0,13169.0
U1004,P101,Books,4736,26-35,F,Happy,Sunny,Afternoon,Friday,0,14294.0
U1004,P101,Electronics,4366,18-25,F,Bored,Stormy,Evening,Thursday,0,15710.0
U1004,P103,Beauty,839,36-45,M,Sad,Rainy,Morning,Saturday,1,19621.0
U1004,P105,Books,1501,36-45,F,Bored,Sunny,Night,Wednesday,0,20126.0
U1004,P105,Electronics,4023,36-45,M,Bored,Cloudy,Morning,Monday,0,17779.0
U1004,P101,Clothing,4314,36-45,M,Bored,Windy,Evening,Tuesday,0,19887.0
U1004,P101,Beauty,3327,36-45,F,Anxious,Rainy,Afternoon,Wednesday,0,21943.0
U1004,P101,Beauty,3858,26-35,F,Anxious,Stormy,Morning,Saturday,1,23106.0
U1004,P101,Home,2612,26-35,M,Happy,Sunny,Afternoon,Saturday,1,22228.0
U1004,P101,Books,2251,18-25,M,Sad,Stormy,Afternoon,Saturday,1,20474.0
U1004,P103,Home,3966,36-45,F,Sad,Windy,Evening,Wednesday,0,21886.0
U1004,P103,Home,1624,26-35,M,Sad,Cloudy,Afternoon,Saturday,1,24351.0
U1004,P104,Home,2666,46-50,F,Happy,Windy,Afternoon,Saturday,1,21952.0
U1004,P104,Beauty,3809,46-50,F,Happy,Stormy,Night,Tuesday,0,20304.0
U1004,P103,Books,1072,18-25,F,Bored,Sunny,Morning,Monday,0,20786.0
U1004,P105,Books,743,36-45,F,Sad,Cloudy,Afternoon,Saturday,1,18000.0
U1004,P102,Books,615,36-45,M,Happy,Cloudy,Evening,Wednesday,0,16131.0
U1004,P105,Home,4629,36-45,M,Bored,Rainy,Morning,Saturday,1,14495.0
U1004,P105,Clothing,3502,26-35,M,Bored,Cloudy,Morning,Wednesday,0,15158.0
U1004,P102,Electronics,3370,26-35,M,Sad,Windy,Morning,Tuesday,0,17036.0
U1004,P103,Home,560,46-50,F,Anxious,Rainy,Morning,Wednesday,0,17740.0
U1004,P104,Books,3864,18-25,F,Anxious,Windy,Morning,Monday,0,14491.0
U1004,P101,Clothing,590,46-50,M,Happy,Rainy,Afternoon,Thursday,0,17283.0
U1004,P102,Home,1172,26-35,F,Bored,Stormy,Evening,Friday,0,17130.0
U1004,P101,Clothing,1692,46-50,F,Happy,Stormy,Afternoon,Friday,0,17687.0
U1004,P105,Books,2706,18-25,F,Neutral,Windy,Night,Wednesday,0,14750.0
U1004,P102,Beauty,3413,18-25,M,Bored,Windy,Evening,Friday,0,13954.0
U1004,P103,Clothing,1876,26-35,F,Anxious,Stormy,Night,Wednesday,0,13997.0
U1004,P105,Home,2745,36-45,F,Happy,Cloudy,Morning,Sunday,1,15313.0
U1004,P105,Home,2449,46-50,M,Bored,Cloudy,Afternoon,Saturday,1,14194.0
U1004,P105,Electronics,592,36-45,M,Anxious,Stormy,Morning,Thursday,0,16053.0
U1004,P101,Books,3406,46-50,M,Bored,Cloudy,Afternoon,Sunday,1,15473.0
U1004,P103,Beauty,2480,18-25,M,Anxious,Windy,Afternoon,Tuesday,0,17187.0
U1004,P105,Beauty,1705,36-45,M,Sad,Stormy,Night,Saturday,1,16961.0
U1004,P101,Electronics,1990,46-50,M,Bored,Sunny,Evening,Sunday,1,15253.0
U1004,P105,Clothing,1375,26-35,M,Sad,Rainy,Afternoon,Tuesday,0,15367.0
U1004,P104,Home,969,18-25,M,Sad,Rainy,Afternoon,Wednesday,0,13997.0
U1004,P102,Home,719,46-50,F,Bored,Cloudy,Night,Thursday,0,12517.0
U1004,P103,Electronics,896,18-25,M,Happy,Stormy,Evening,Friday,0,12644.0
U1004,P103,Home,1396,26-35,F,Anxious,Rainy,Afternoon,Tuesday,0,10134.0
U1004,P104,Books,2995,46-50,M,Sad,Windy,Night,Monday,0,9050.0
U1004,P104,Books,1736,46-50,F,Happy,Windy,Afternoon,Friday,0,10340.0
U1004,P104,Books,2318,26-35,F,Anxious,Windy,Morning,Friday,0,10086.0
U1004,P104,Clothing,2760,18-25,M,Neutral,Windy,Afternoon,Sunday,1,11029.0
U1004,P103,Home,3843,18-25,M,Sad,Rainy,Night,Monday,0,12820.0
U1004,P104,Home,700,26-35,F,Anxious,Rainy,Night,Sunday,1,15944.0
U1004,P103,Home,4006,46-50,F,Neutral,Rainy,Evening,Friday,0,15748.0
U1004,P102,Home,3530,36-45,F,Neutral,Cloudy,Night,Tuesday,0,18358.0
U1004,P102,Clothing,3774,36-45,F,Happy,Rainy,Evening,Saturday,1,18893.0
U1004,P104,Electronics,2865,46-50,F,Happy,Cloudy,Afternoon,Monday,0,20931.0
U1004,P101,Beauty,2103,46-50,F,Neutral,Sunny,Evening,Saturday,1,21478.0
U1004,P105,Clothing,1316,26-35,F,Sad,Cloudy,Morning,Monday,0,20821.0
U1004,P103,Beauty,2060,46-50,F,Happy,Cloudy,Afternoon,Friday,0,18294.0
U1004,P104,Clothing,2880,36-45,M,Neutral,Cloudy,Morning,Thursday,0,19654.0
U1004,P103,Clothing,4904,36-45,M,Happy,Cloudy,Evening,Monday,0,18528.0
U1004,P102,Books,1232,18-25,F,Bored,Windy,Night,Monday,0,19902.0
U1004,P101,Books,4600,46-50,M,Sad,Windy,Afternoon,Thursday,0,17360.0
U1004,P104,Beauty,2938,18-25,F,Neutral,Sunny,Morning,Friday,0,19095.0
U1004,P105,Clothing,4416,26-35,M,Sad,Rainy,Morning,Sunday,1,19930.0
U1004,P102,Home,1491,36-45,F,Anxious,Windy,Evening,Friday,0,23030.0
U1004,P105,Beauty,3665,26-35,F,Anxious,Cloudy,Morning,Friday,0,22461.0
U1004,P104,Clothing,4166,46-50,F,Sad,Windy,Afternoon,Sunday,1,23246.0
U1004,P101,Electronics,1490,18-25,F,Bored,Windy,Morning,Tuesday,0,22508.0
U1004,P104,Clothing,3707,46-50,F,Sad,Sunny,Morning,Thursday,0,22766.0
U1004,P105,Home,924,46-50,M,Neutral,Stormy,Morning,Monday,0,21873.0
U1004,P101,Books,3996,36-45,F,Anxious,Rainy,Morning,Thursday,0,19859.0
U1004,P103,Beauty,2827,36-45,F,Sad,Cloudy,Evening,Tuesday,0,19439.0
U1004,P101,Home,3256,26-35,M,Happy,Stormy,Afternoon,Saturday,1,20775.0
U1004,P101,Clothing,3488,36-45,M,Happy,Stormy,Evening,Saturday,1,20366.0
U1004,P101,Home,483,46-50,M,Bored,Sunny,Morning,Wednesday,0,19688.0
U1004,P104,Beauty,441,18-25,F,Anxious,Windy,Night,Friday,0,18681.0
U1004,P104,Home,2087,36-45,F,Neutral,Sunny,Evening,Monday,0,15415.0
U1004,P102,Books,3209,26-35,F,Bored,Rainy,Night,Tuesday,0,16578.0
U1004,P104,Electronics,4615,26-35,F,Bored,Windy,Afternoon,Wednesday,0,15791.0
U1004,P101,Clothing,2898,46-50,M,Sad,Sunny,Morning,Monday,0,17579.0
U1004,P101,Clothing,2088,18-25,F,Sad,Cloudy,Night,Wednesday,0,17221.0
U1004,P101,Clothing,1949,46-50,M,Neutral,Cloudy,Night,Wednesday,0,15821.0
U1004,P101,Books,3713,36-45,M,Sad,Windy,Night,Monday,0,17287.0
U1004,P105,Home,2849,36-45,M,Bored,Sunny,Afternoon,Saturday,1,20559.0
U1004,P102,Home,4691,26-35,M,Sad,Stormy,Morning,Saturday,1,21321.0
U1004,P102,Books,3550,36-45,F,Happy,Stormy,Morning,Thursday,0,22803.0
